0x11519BA13c6b5494f971BAFf171A1045261beD6C,23.095150212097017572
0x98C149E666cb3052c57C5D9818b41c82DEDDF350,262.231277283164104119
0x85c5489F74FE5000fF0701535D9Ec8eF49dfe704,673.625995774550119677
0x6B2eE2D274B8FE2C1bb59370856c46F8e5AE6e6f,16.714175492300235248
0x347EdDE1B22aD77d66f34767069CDFb744a505a7,93.246364330510289165
0xe310EcB5ad4BDF59d7E2BfA28871a67D260eCEf0,4236.507257945073433802
0x3EC0ea164b51a91F7988970eEC800FE3eF31aD2c,604.361957356102379890
0xC1f0432F11C175e29681ff754B061E59394fbC49,5904.228942873633059207
0x2A3b4986cb64Bd5e4C6484282FB896fbe60B4e28,728.977356179446246642
0x7bD120e7678F5DF145f7B3c570a5FAB50D69b35f,47.604280999624478454
0xF7B9BA7eB8E7542DD71825f695cE01f5F1D7b7df,19.079535434423309681
0xbB587dfBA6FdfF7784bED72A096d80f72dD1c30a,284.421676723229097661
0x058cFe683a1688E283bC88c6065c583F78cD90Fb,211.362745595786407193
0xF4d63BAE0aC9C6fC57ECfB25A1E0077dBa6aa091,488.621175452581894660
0x623494D03351c08Ae7FE7a4Dc2E3E2f5ebfb7B38,96.729300982906394779
0x303d0e1eC982DF5D681F7C5C0D323619FdFB8Cf7,266.561124083200013501
0x78b362e9EB50736A2d04dc532c8c7C487290e502,194.428602306797642996
0xDE9507c0acc8E4828b2999ABe5058c27dF940677,71.003824977848196909
0x766B143164d5dD21b38957eA2b47703956D16c45,54.524755489585800206
0xCC0960243d099BCaE96c0D1AEACDdA01434d2ebc,27.753189245576855626
0x344eaEd2db53372cf9F8ed49Df20D38aF754b105,89.262972232093815705
0xb3Ca1152684e8ffa8FfEB8431e6d177285213c99,24460.210537839280732442
0xE4A396ac6e20Bbb116A90Ba6B6dE1742D8F1c7AF,220.999769453968070820
0x636853BAdD6FB9Da3eCcC3EFfe6D003c5280Ef14,310.413913475887454752
0xa84352938260D08Ec5CD5EF8C06f680E3AF86651,60.556197172511652127
0x1E6b5c753fD9342F4D1a14070d146f3A69bb40B3,309.383987443701698794
0x7696ea53Be8333D325ab88758339AED274A81011,61.358862297266242081
0x787D07083802eed29C16F34EECaCf0eb8B8dB08F,270.947700570906363282
0x974Ef16B8a9E4ffb8EEDAECa2B01b9F473F601F5,148.643578382740372490
0xE2fE1Af4dA9E151A613991D5788BEA68D36B8059,24624.970530584872904001
0x02aa0B826c7BA6386DdBE04C0a8715A1c0A16B24,413.679165497594112821
0x1DC5EeFE2D20d1aB0dB794a4236df147C0f60921,423.024903429198502636
0xE90558e78964DF67A69866Bd1d838C2dA2966301,538.110357894146886792
0x305532a9e75F09815b3bf2e49f93218F2dAc9E57,227.824961939011700451
0x874cC5CDEa8919A2C89eFF1fD71257A89374FB0D,57.534971242421988791
0x5Ffce7da157DB225013498E4F50D4016F0Da838C,689.684926113831807015
0x1D1c06A233D3b14e80F3a71fB4E7db5B3aA4E729,1885.321989567458103920
0xe726ddc1b633351eDf156b4E318815A2D54b5036,3898.546612333757821034
0x6537b61e48cE818455426286B2B61fec2F454606,295662.173447027686052024
0x7f4B59306440843d7180b98fc95EEf635757Cb8D,75.800319873753821298
0x741bD2e9cd525D1b88972b32b0Dba5e257ce8978,428.390496194721322354
0xF73112d4b0C543508f76a8d9a0990D3F1690F299,2311.235003662894087029
0xc22731C842A0c74b2D5A469fAE8a651E2A7777d4,152.121132199800115359
0x7AdA162d6BFF628db66189fc940179f1D824d142,19212.087049876819946803
0x41f31bC9357f34e51115E232Cfb1Be525AC60B82,280.139483043607867785
0xbB75558e9855c901D4663e10D568A9FAa5eeDC12,69.529708661942947856
0x8aFFF5206Aa7AFCb58759CcBD8daCaC80Bbb97AE,232.369850897777865839
0x1829AD39e7D2B87e4D31f0F7c1BAE2a08aeeBf13,215.933661912509592185
0x3C5E16eaFB874B4E1A8dBEc9689FB170d19d3561,1130.794152540741606572
0xAAb2670EC34A393F4F13C63469068a82A1210d64,870.132056062817696329
0x96ABaf852044999e48E75b3aa5773178A5d7dbd4,3132.907033076551670092
0xe4FFB2c0400B47b714C469E5a4CEdF4ABD508324,237.203229016497459725
0xe990CE99537229F3481c39A180955d3E10F914BE,175.158776720353358769
0xA5c071916Bd1DC65e4DefA553aEe4C2822bf5b30,1018.890770742092740875
0x3A1a4e4028Af9b8f1279D453302e76ACFEFfbd96,142.848994708741770410
0x8437d3609284391Fa82b1271103E8a00b3312097,47.314939462559237882
0xF82467712fA31220a8a1D419A1729af8DAC094Ab,328.949614071874350429
0x148A6a8b3651D58AF3aca13Eb10A2C95621dF69b,1280.465654037149988653
